Ensembl ID	Mouse Gene 2.1 ST probeset ID	Mouse Genome 430 2.0 probeset ID	MGI Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000074004	17493552	1456680_at	B3gnt6	-0,0027606333	4,7962849052	-0,039904161	0,9683274105	0,9899005907	-6,6143594461
ENSMUSG00000102004	17476906	1432403_at	4933402C06Rik	-0,002111539	5,3503379445	-0,0402221532	0,968075153	0,9899005907	-6,6143466822
ENSMUSG00000044456	17278056	1434684_at	Rin3	-0,0027500452	5,1910297604	-0,0415377281	0,9670315667	0,9896808634	-6,6142928
ENSMUSG00000001014	17515084	1422930_at	Icam4	-0,0035539057	5,1276534675	-0,0422620699	0,9664570037	0,9892592227	-6,6142623928
ENSMUSG00000013858	17242760	1427109_at	Tmem259	0,0018143814	9,6818845303	0,0427784722	0,9660473936	0,9892592227	-6,6142403939
ENSMUSG00000025154	17364707	1431982_at	Arhgap19	-0,0028390687	4,3713106529	-0,0422042383	0,9665028763	0,9892592227	-6,6142648399
ENSMUSG00000050552	17443818	1434214_at	Lamtor4	0,0014749618	8,5611837461	0,0422110437	0,9664974782	0,9892592227	-6,6142645521
ENSMUSG00000091558	17357036	1444303_at	Gm17227	0,0025124034	4,3181157142	0,0423409935	0,9663944009	0,9892592227	-6,614259048
ENSMUSG00000033533	17482272	1418668_at	Acsm1	-0,002844973	3,8959033861	-0,0431292599	0,9657691542	0,9891053666	-6,6142252977
ENSMUSG00000033538	17514435	1449591_at	Casp4	0,0027581978	3,5589580886	0,043247117	0,9656756727	0,9891053666	-6,6142201981
ENSMUSG00000024485	17349643	1439137_at	Slc4a9	-0,0023715891	4,4425024807	-0,0437505644	0,9652763554	0,988839597	-6,6141982574
ENSMUSG00000045493	17395684	1421561_at	Bhlhe23	0,0031751053	4,0392365364	0,0441829185	0,9649334342	0,988839597	-6,6141792124
ENSMUSG00000086763	17457056	1446116_at	Plxna4os1	-0,0037779308	3,7494699653	-0,0441920854	0,9649261635	0,988839597	-6,6141788066
ENSMUSG00000092171	17337224	1432063_at	4833427F10Rik	-0,002356478	5,8793877134	-0,0438228695	0,9652190063	0,988839597	-6,6141950855
ENSMUSG00000100241	17304899	1422203_at	Slc18a3	-0,0024664943	4,2390570739	-0,0438673157	0,9651837537	0,988839597	-6,6141931331
ENSMUSG00000027177	17388931	1419191_at	Hipk3	0,0045959767	7,163337828	0,0445412204	0,9646492524	0,9887946448	-6,6141632875
ENSMUSG00000037977	17521314	1439669_at	6430571L13Rik	0,0031106102	5,3758550497	0,04517378	0,9641475586	0,9883999098	-6,614134859
ENSMUSG00000054855	17321307	1455197_at	Rnd1	0,002059808	6,7587863319	0,0452114952	0,9641176465	0,9883999098	-6,6141331514
ENSMUSG00000002102	17373155	1416282_at	Psmc3	0,0010273906	9,9800551845	0,0454977593	0,9638906108	0,9883755543	-6,6141201435
ENSMUSG00000045466	17458150	1433619_at	Zfp956	-0,0021075028	7,1477735223	-0,0466070964	0,9630108253	0,9875928824	-6,6140689598
ENSMUSG00000020456	17247080	1451274_at	Ogdh	-0,0015944327	10,1626182271	-0,0469184164	0,9627639341	0,9874591494	-6,6140543742
ENSMUSG00000030888	17494576	1416559_at	Rrp8	0,0031585661	6,4315290225	0,0472595495	0,9624934039	0,9873223993	-6,6140382804
ENSMUSG00000037196	17340774	1428751_at	Pacrg	0,0018030892	7,6907087355	0,04723341	0,9625141333	0,9873223993	-6,6140395178
ENSMUSG00000018672	17255663	1418455_at	Copz2	0,0029159023	6,3402851848	0,0476413962	0,9621905917	0,9872294415	-6,6140201276
ENSMUSG00000029843	17465805	1433734_at	Slc13a4	0,0060422629	7,137657584	0,0477680733	0,9620901355	0,9872294415	-6,6140140732
ENSMUSG00000040669	17470540	1423212_at	Phc1	0,0015995818	8,2535386344	0,0480399984	0,9618744981	0,9871584887	-6,6140010224
ENSMUSG00000075420	17258451	1444262_at	Smim6	0,0043215789	4,1899821677	0,0480222965	0,9618885357	0,9871584887	-6,6140018743
ENSMUSG00000008348	17452978	1437666_x_at	Ubc	-0,0026802817	5,6356945803	-0,0488087534	0,9612648888	0,9867598765	-6,6139637261
ENSMUSG00000027088	17371485	1425190_a_at	Phospho2	0,0046075031	4,953124019	0,049317565	0,9608614229	0,9867598765	-6,6139387154
ENSMUSG00000030769	17482857	1428752_at	Slc5a11	-0,0019767342	5,5651026385	-0,0492638906	0,9609039839	0,9867598765	-6,613941366
ENSMUSG00000030917	17482366	1426436_at	Tmem159	-0,0016254026	7,4136944222	-0,0489505846	0,9611524217	0,9867598765	-6,6139567804
ENSMUSG00000032121	17516030	1417174_at	Tmem218	0,0019135554	8,0750295215	0,0490610115	0,9610648576	0,9867598765	-6,6139513587
ENSMUSG00000034990	17482634	1428037_at	Otoa	-0,0035362508	4,2582206462	-0,0503718771	0,9600254314	0,9867598765	-6,6138860651
ENSMUSG00000044177	17267815	1428811_at	Wfikkn2	-0,0043483218	5,1119006061	-0,0505516738	0,9598828703	0,9867598765	-6,6138769752
ENSMUSG00000047832	17284243	1456240_x_at	Cdca4	0,0021725551	6,7530560786	0,0493618727	0,9608262893	0,9867598765	-6,6139365252
ENSMUSG00000059742	17385816	1427634_at	Kcnh7	-0,0041040081	7,0640919671	-0,0502624821	0,9601121715	0,9867598765	-6,6138915798
ENSMUSG00000069911	17248412	1442379_at	Fam196b	0,0031019288	4,8850132373	0,0501185446	0,9602263012	0,9867598765	-6,6138988176
ENSMUSG00000087611	17450196	1453488_at	4930458D05Rik	-0,0038320954	4,4089537047	-0,0492222949	0,9609369673	0,9867598765	-6,6139434181
ENSMUSG00000097701	17525237	1444173_at	Gm17508	0,0028688321	5,3479734588	0,0488056892	0,9612673186	0,9867598765	-6,6139638759
ENSMUSG00000101013	17435053	1427081_at	A630072M18Rik	-0,0038182801	5,4961074195	-0,0491182263	0,9610194888	0,9867598765	-6,6139485448
ENSMUSG00000046245	17454166	1427327_at	Pilra	0,0032939388	4,168872705	0,0512323385	0,9593431826	0,9863374359	-6,61384227
ENSMUSG00000003033	17502423	1459832_s_at	Ap1m1	-0,0013352203	8,8138793953	-0,051784546	0,9589053605	0,986100357	-6,6138137735
ENSMUSG00000004032	17401610	1416842_at	Gstm5	0,0015855065	11,0142674971	0,0519305624	0,9587895924	0,986100357	-6,6138061873
ENSMUSG00000028717	17417138	1449389_at	Tal1	0,0025623775	5,3072741993	0,0516698898	0,9589962655	0,986100357	-6,6138197154
ENSMUSG00000046470	17395928	1449135_at	Sox18	-0,0027175783	6,5974076428	-0,0520457849	0,9586982396	0,986100357	-6,6138001859
ENSMUSG00000028177	17403875	1454271_at	1810013D15Rik	-0,0027745117	5,1420557162	-0,0523505889	0,9584565822	0,9860238407	-6,6137842459
ENSMUSG00000043485	17269291	1418742_at	Krt34	0,0043736257	4,4754067132	0,0524932135	0,9583435066	0,9860238407	-6,6137767553
ENSMUSG00000043505	17458385	1444181_at	Gimap5	-0,0042666397	4,103946084	-0,0528068348	0,9580948646	0,9858910132	-6,6137602123
ENSMUSG00000022041	17301468	1425409_at	Chrna2	0,002709822	4,1845919854	0,0530891259	0,957871065	0,9857803834	-6,6137452377
ENSMUSG00000020407	17247225	1448562_at	Upp1	0,0044021593	5,6487608127	0,0535997754	0,9574662322	0,9854833961	-6,6137179465
ENSMUSG00000038722	17444628	1439466_s_at	Bud31	0,0032637623	5,4293230753	0,0536335421	0,9574394631	0,9854833961	-6,6137161327
ENSMUSG00000029829	17457373	1453480_at	Tmem213	0,0027525612	5,1280141792	0,054046003	0,9571124811	0,9853585745	-6,6136938845
ENSMUSG00000062397	17316564	1426679_at	Zfp706	0,0018139471	10,3130633237	0,0540699835	0,9570934706	0,9853585745	-6,6136925857
ENSMUSG00000027937	17399663	1424283_at	Jtb	0,0013881451	9,2875381093	0,0544153716	0,9568196672	0,985296443	-6,613673816
ENSMUSG00000004612	17477101	1450753_at	Nkg7	0,0045127433	4,6231996962	0,0554701529	0,9559835315	0,9845550233	-6,6136157555
ENSMUSG00000041708	17313661	1433701_at	Mpped1	0,0020363803	9,2004767453	0,0554702735	0,9559834359	0,9845550233	-6,6136157488
ENSMUSG00000056508	17283994	1422722_at	1700001K19Rik	-0,0031932029	4,4610357549	-0,0557720246	0,9557442439	0,9845478133	-6,6135989338
ENSMUSG00000025509	17484909	1428591_at	Pnpla2	0,0041221706	4,5199068775	0,0560408812	0,9555311301	0,9845124837	-6,613583875
ENSMUSG00000048852	17262218	1425728_at	Gm12185	0,0052074041	4,8692508413	0,0559618078	0,9555938087	0,9845124837	-6,6135883115
ENSMUSG00000073598	17349582	1430488_at	1700066B19Rik	0,0029127485	4,7504485941	0,0562274014	0,9553832836	0,9845124837	-6,6135733854
ENSMUSG00000045165	17483235	1433466_at	AI467606	0,0050995156	3,9410205391	0,0564988077	0,9551681544	0,9844328809	-6,6135580597
ENSMUSG00000017002	17394153	1448377_at	Slpi	-0,0035313053	6,1382179803	-0,0578519378	0,9540956515	0,9840479591	-6,6134805503
ENSMUSG00000018581	17284710	1421544_at	Dnah11	0,0027736215	5,1759642267	0,0571164553	0,954678591	0,9840479591	-6,6135229074
ENSMUSG00000020332	17249684	1454111_at	Meikin	-0,0049459362	4,4676077359	-0,0578110227	0,9541280799	0,9840479591	-6,6134829208
ENSMUSG00000021876	17299575	1422603_at	Rnase4	0,002746775	7,8218647511	0,0573033194	0,9545304812	0,9840479591	-6,6135121971
ENSMUSG00000029813	17458415	1449327_at	1600015I10Rik	-0,004474437	5,155680156	-0,0576245347	0,9542758873	0,9840479591	-6,6134937045
ENSMUSG00000033453	17525224	1427056_at	Adamts15	-0,0027304651	5,4780788396	-0,0577103983	0,954207833	0,9840479591	-6,6134887438
ENSMUSG00000034532	17301365	1418953_at	Fbxo16	-0,003741929	6,5387981808	-0,0571681161	0,9546376441	0,9840479591	-6,6135199499
ENSMUSG00000035528	17438869	1422214_at	Npffr2	-0,004850687	4,0420423131	-0,0581236708	0,9538802838	0,9840479591	-6,6134647638
ENSMUSG00000048779	17493869	1425214_at	P2ry6	-0,004180296	5,4500453464	-0,0572340575	0,9545853784	0,9840479591	-6,613516171
ENSMUSG00000060376	17487982	1416647_at	Bckdha	0,0026754562	7,8742675417	0,0590939229	0,9531113184	0,9840479591	-6,6134077931
ENSMUSG00000062309	17517723	1448845_at	Rpp25	-0,0023050382	7,3684526188	-0,0584768564	0,9536003642	0,9840479591	-6,6134441348
ENSMUSG00000062543	17311878	1432257_at	Gsdmcl1	-0,004191629	5,097957488	-0,0584333544	0,9536348417	0,9840479591	-6,6134466825
ENSMUSG00000068184	17296104	1452923_at	Ndufaf2	0,0027195578	7,5382061987	0,0581581657	0,9538529443	0,9840479591	-6,6134627545
ENSMUSG00000073176	17534892	1439945_at	Zfp449	-0,00323057	6,3988109287	-0,0574367998	0,9544246846	0,9840479591	-6,6135045251
ENSMUSG00000086496	17393843	1441203_at	Gm14204	0,0023392053	5,9153719229	0,0579445965	0,9540222125	0,9840479591	-6,6134751755
ENSMUSG00000000838	17535208	1423369_at	Fmr1	0,0029951773	9,3951981602	0,0595211574	0,9527727313	0,9839486937	-6,6133824079
ENSMUSG00000020282	17261470	1424138_at	Rhbdf1	0,0019946361	7,0459273026	0,0595326794	0,9527636002	0,9839486937	-6,6133817208
ENSMUSG00000031970	17513965	1449307_at	Dbndd1	-0,0024723742	7,1432130131	-0,0594347655	0,9528411969	0,9839486937	-6,6133875559
ENSMUSG00000096221	17433858	1453834_at	1500002C15Rik	-0,0030958669	5,1670967292	-0,0594718421	0,9528118137	0,9839486937	-6,6133853475
ENSMUSG00000020491	17250129	1453747_at	2810021J22Rik	0,0028745919	6,3546750916	0,0608926342	0,9516858838	0,983306887	-6,6132996828
ENSMUSG00000022472	17319565	1460278_a_at	Desi1	0,0022443283	9,9434809789	0,0608045398	0,9517556928	0,983306887	-6,6133050531
ENSMUSG00000086025	17247509	1432087_at	4933406G16Rik	-0,003507536	4,0885608478	-0,0616608452	0,9510771437	0,982845416	-6,6132525224
ENSMUSG00000034796	17506512	1433715_at	Cpne7	-0,0026772012	8,470284917	-0,0619828965	0,9508219549	0,9827015011	-6,6132325758
ENSMUSG00000010080	17267954	1424960_at	Epn3	0,0032611929	5,3722115982	0,0623767932	0,9505098439	0,9824987132	-6,6132080382
ENSMUSG00000041616	17421545	1456062_at	Nppa	0,0044855281	4,5533888919	0,062386579	0,9505020901	0,9824987132	-6,6132074266
ENSMUSG00000040514	17434480	1430467_at	Tex47	-0,005606359	4,1479020327	-0,062800927	0,9501737828	0,9823909205	-6,6131814432
ENSMUSG00000009281	17466599	1437902_s_at	Rarres2	-0,0049859424	4,7378899332	-0,0629683018	0,9500411664	0,9823736238	-6,6131708985
ENSMUSG00000021456	17293547	1449088_at	Fbp2	0,0033617355	4,7161758523	0,0633003148	0,9497781061	0,9822245055	-6,6131498984
ENSMUSG00000057723	17269281	1427179_at	Krt33b	-0,0027973773	5,5372520638	-0,0633946998	0,949703324	0,9822245055	-6,6131439084
ENSMUSG00000059734	17361032	1434579_x_at	Ndufs8	-0,0032552731	9,6365548504	-0,06341609	0,9496863765	0,9822245055	-6,6131425496
ENSMUSG00000078653	17256655	1460686_at	Cntd1	-0,0047863075	5,2249214556	-0,0632965529	0,9497810867	0,9822245055	-6,613150137
ENSMUSG00000006389	17429191	1451919_a_at	Mpl	-0,004822864	5,044321329	-0,0639369465	0,9492737063	0,9821790808	-6,6131093222
ENSMUSG00000021615	17294761	1424601_at	Xrcc4	-0,0039530604	6,9663401413	-0,0643318213	0,9489608597	0,9821790808	-6,6130839506
ENSMUSG00000032735	17354831	1434013_at	Ablim3	-0,0039801629	7,2657106516	-0,0639790464	0,9492403515	0,9821790808	-6,6131066246
ENSMUSG00000041809	17211382	1453159_at	Efhc1	0,0057511523	4,8070092278	0,0642944808	0,9489904431	0,9821790808	-6,6130863565
ENSMUSG00000069844	17250948	1430300_at	Sco1	0,0031833383	5,7880818349	0,0640442749	0,9491886727	0,9821790808	-6,6131024416
ENSMUSG00000059022	17465407	1440955_at	Kcp	-0,0031910525	6,1099249957	-0,0651289044	0,9483293812	0,9818011925	-6,6130322602
ENSMUSG00000021600	17288434	1432450_at	8030423J24Rik	0,0045702716	4,4469542411	0,0653551778	0,9481501251	0,9817776694	-6,6130174706
ENSMUSG00000039738	17327635	1435969_at	Slx4	-0,0032440063	7,0119316916	-0,0653037792	0,9481908433	0,9817776694	-6,6130208346
ENSMUSG00000042642	17407086	1424421_at	Flad1	-0,0025999875	7,6968127908	-0,0653474768	0,9481562259	0,9817776694	-6,6130179748
ENSMUSG00000015357	17518526	1423447_at	Clpx	-0,0024783538	8,0486176057	-0,0658529677	0,9477557805	0,9816869198	-6,6129847535
ENSMUSG00000090220	17442491	1431992_at	Pitpnm2os1	0,0059305821	5,1624476088	0,0659990252	0,9476400776	0,9816869198	-6,6129751069
ENSMUSG00000034951	17495869	1443486_at	Cog7	-0,0044160757	7,7349518886	-0,0665832723	0,9471772638	0,9813275074	-6,6129363054
ENSMUSG00000032292	17527830	1423631_at	Nr2e3	0,0050831011	4,6995330452	0,0674046063	0,9465266717	0,9808236086	-6,6128811802
ENSMUSG00000067199	17359464	1449814_at	Frat1	0,0053704377	6,0502913589	0,0673433448	0,9465751967	0,9808236086	-6,6128853152
ENSMUSG00000022354	17311796	1436803_a_at	Ndufb9	0,0018932757	12,0713949031	0,0676595376	0,9463247439	0,9808038701	-6,6128639326
ENSMUSG00000028651	17429659	1450657_at	Ppie	-0,003030893	6,4363398899	-0,0678724975	0,9461560638	0,9807489549	-6,6128494748
ENSMUSG00000048806	17427064	1422305_at	Ifnb1	0,0040220599	4,382930339	0,0685018322	0,9456575985	0,9803521417	-6,6128064837
ENSMUSG00000011305	17346136	1424937_at	Plin5	-0,0037893882	4,5667188117	-0,0688802493	0,9453578833	0,9801612985	-6,6127804423
ENSMUSG00000058173	17514841	1419403_at	Smco4	0,007107118	5,7402538516	0,0695650784	0,9448155029	0,9798367462	-6,6127329501
ENSMUSG00000092593	17237975	1443897_at	Gm20492	-0,0047736615	4,412643022	-0,0694214324	0,9449292675	0,9798367462	-6,6127429507
ENSMUSG00000016128	17455578	1452604_at	Stard13	-0,0034423956	6,372158451	-0,0701399826	0,9443602027	0,9794862888	-6,6126927183
ENSMUSG00000026365	17227696	1423153_x_at	Cfh	-0,00717292	5,5961397264	-0,0703219896	0,9442160646	0,9794566299	-6,6126799124
ENSMUSG00000024747	17363429	1418601_at	Aldh1a7	0,0048369257	3,8589889285	0,0709439403	0,9437235331	0,9793459952	-6,6126359021
ENSMUSG00000043583	17394984	1450302_at	4930470P17Rik	0,004604547	4,5632581969	0,0707354941	0,9438886021	0,9793459952	-6,6126506953
ENSMUSG00000050424	17542249	1439207_at	Pnma5	-0,0051809279	4,150234934	-0,0706942513	0,9439212626	0,9793459952	-6,6126536171
ENSMUSG00000054517	17272174	1442004_at	Trim65	0,0032202921	5,7157895272	0,0706025517	0,9439938807	0,9793459952	-6,6126601073
ENSMUSG00000030934	17497091	1416452_at	Oat	0,002029857	9,833806008	0,0714409431	0,9433299654	0,9791365394	-6,6126004549
ENSMUSG00000018507	17250740	1416935_at	Trpv2	0,0038127702	7,0581890661	0,07177334	0,9430667542	0,9789832079	-6,6125766096
ENSMUSG00000028971	17433023	1449820_at	Cort	-0,0070553959	7,051819886	-0,0722995357	0,9426500949	0,9787465045	-6,6125386354
ENSMUSG00000091061	17388655	1432265_at	4930445B16Rik	-0,0056809472	3,6983308146	-0,0722071147	0,9427232758	0,9787465045	-6,6125453252
ENSMUSG00000051769	17394121	1436288_at	Wfdc15a	0,0054352575	5,6405648874	0,072644651	0,9423768299	0,9787061205	-6,6125135787
ENSMUSG00000058070	17278561	1428321_at	Eml1	-0,0034447323	7,4116502529	-0,0725478594	0,9424534696	0,9787061205	-6,6125206182
ENSMUSG00000029687	17466507	1416544_at	Ezh2	-0,003107411	6,2123769422	-0,0732949119	0,9418619672	0,9783315643	-6,6124660432
ENSMUSG00000068745	17401699	1430269_at	Mybphl	-0,0042704573	4,314952539	-0,0733518869	0,9418168568	0,9783315643	-6,612461858
ENSMUSG00000039128	17381376	1416763_at	Cdc123	0,001839036	9,7693436697	0,0739699167	0,9413275393	0,9780161234	-6,6124162508
ENSMUSG00000040102	17464417	1426988_at	Klhl42	-0,0031848903	7,1904288865	-0,0740993884	0,9412250345	0,9780161234	-6,612406648
ENSMUSG00000039488	17523952	1458271_at	Cntn5	0,0067659878	5,8302619811	0,0742874852	0,9410761172	0,9779946359	-6,6123926672
ENSMUSG00000032322	17517554	1424560_at	Pstpip1	-0,0066717858	4,7026248993	-0,0754318529	0,9401701604	0,9772112926	-6,6123068451
ENSMUSG00000047238	17545482	1422498_at	Mageh1	-0,0037753737	8,1431167846	-0,0753852326	0,9402070665	0,9772112926	-6,6123103671
ENSMUSG00000041245	17538658	1443924_at	Wnk3	0,0023911517	8,5188439749	0,075911007	0,9397908541	0,9770182819	-6,6122705213
ENSMUSG00000043230	17224783	1440676_at	Fam124b	0,005418857	3,6952306787	0,0765731539	0,9392667108	0,9765931446	-6,6122199467
ENSMUSG00000012520	17448458	1422232_at	Phox2b	0,0080704379	5,1276072233	0,0773028676	0,9386891143	0,9761123187	-6,6121637027
ENSMUSG00000036111	17494842	1418478_at	Lmo1	0,0030208994	7,6171396914	0,0776857584	0,9383860547	0,9759168919	-6,6121339774
ENSMUSG00000029248	17438464	1453483_at	Thegl	0,005713357	5,4752422194	0,0781355852	0,9380300268	0,975682897	-6,612098868
ENSMUSG00000041889	17227311	1438426_at	Shisa4	-0,0030066456	10,0149125308	-0,0781154529	0,9380459609	0,975682897	-6,6121004437
ENSMUSG00000007944	17475671	1429416_at	Ttc9b	0,0028740517	9,5515313728	0,0788782794	0,9374422289	0,9753019944	-6,6120404565
ENSMUSG00000066894	17441396	1436591_at	Vsig10	-0,0073463109	4,0928119653	-0,0788689072	0,9374496462	0,9753019944	-6,612041197
ENSMUSG00000029472	17452477	1435177_a_at	Anapc5	-0,0018706414	10,5406592405	-0,0792043448	0,9371841787	0,9752651955	-6,6120146375
ENSMUSG00000037852	17509617	1415949_at	Cpe	-0,0026602251	13,0006208541	-0,0798617355	0,9366639363	0,9748434854	-6,6119622594
ENSMUSG00000086316	17539027	1430538_at	2210013O21Rik	-0,0025927891	8,8939319487	-0,0799237983	0,9366148229	0,9748434854	-6,6119572921
ENSMUSG00000022177	17306384	1451103_at	Haus4	-0,0057220171	5,579861394	-0,0802388594	0,9363655026	0,9748056272	-6,6119320163
ENSMUSG00000024120	17347751	1424353_at	Lrpprc	0,0030267415	8,6620376175	0,0801983329	0,9363975725	0,9748056272	-6,6119352731
ENSMUSG00000044501	17333999	1451902_at	Zfp758	0,0045086827	7,2003315996	0,0809853649	0,9357747891	0,9743966205	-6,6118717311
ENSMUSG00000071656	17357255	1437771_at	Lrrn4cl	-0,0047035298	5,1183683303	-0,0813376529	0,9354960345	0,9742260301	-6,6118430877
ENSMUSG00000000627	17468048	1419328_at	Sema4f	-0,0029493609	7,7040219063	-0,0840674483	0,9333363106	0,9739810786	-6,6116169237
ENSMUSG00000000724	17266289	1450671_at	Cryba1	0,0055085212	4,0050767403	0,0829374423	0,9342302736	0,9739810786	-6,6117114501
ENSMUSG00000008193	17490274	1460407_at	Spib	-0,0052192473	3,9256717038	-0,0833920473	0,9338706191	0,9739810786	-6,6116735756
ENSMUSG00000018931	17263698	1417477_at	Natd1	0,0027046911	7,4543097745	0,0829495275	0,9342207124	0,9739810786	-6,611710446
ENSMUSG00000020673	17280431	1420600_at	Tpo	0,0056864849	5,5552411506	0,0842316047	0,9332064514	0,9739810786	-6,6116030854
ENSMUSG00000028137	17400103	1452851_at	Celf3	-0,0032585741	8,4775653247	-0,0821195394	0,9348773811	0,9739810786	-6,611779071
ENSMUSG00000029697	17465108	1429991_at	Fezf1	0,0049387499	4,2874524153	0,0847078848	0,9328296909	0,9739810786	-6,6115627826
ENSMUSG00000031196	17542781	1449558_at	F8	0,004313586	4,9439078371	0,0819988993	0,9349728327	0,9739810786	-6,6117889883
ENSMUSG00000040658	17338118	1460713_at	Dnph1	0,0054434462	6,2304897916	0,0843141205	0,9331411763	0,9739810786	-6,6115961192
ENSMUSG00000042763	17429886	1455202_at	Maneal	-0,0032764601	8,7202709933	-0,0827242639	0,9343989315	0,9739810786	-6,6117291394
ENSMUSG00000043068	17514118	1427356_at	Fam89a	0,005918352	4,7473989348	0,0838131346	0,9335374941	0,9739810786	-6,6116383089
ENSMUSG00000043286	17335419	1457448_at	Pnpla1	-0,0045515806	5,3320415108	-0,0827966227	0,9343416839	0,9739810786	-6,6117231403
ENSMUSG00000044080	17407354	1417421_at	S100a1	-0,0033929658	8,2678203017	-0,0845032901	0,9329915333	0,9739810786	-6,6115801232
ENSMUSG00000046844	17505863	1433551_at	Vat1l	-0,0036680162	8,1591169896	-0,0837450952	0,9335913197	0,9739810786	-6,6116440193
ENSMUSG00000057123	17400749	1429101_at	Gja5	0,004151743	4,0607796203	0,0826934291	0,934423327	0,9739810786	-6,6117316943
ENSMUSG00000067615	17321849	1427290_at	Krt81	-0,004608816	6,4685574064	-0,0817801344	0,9351459242	0,9739810786	-6,6118069349
ENSMUSG00000071553	17456868	1454623_at	Cpa2	0,0044618566	5,2452510404	0,0818491513	0,9350913162	0,9739810786	-6,6118012782
ENSMUSG00000078179	17465164	1430102_at	Rnf148	0,0055973967	4,1920429255	0,0822382756	0,9347834368	0,9739810786	-6,6117692959
ENSMUSG00000078942	17295607	1427434_at	Naip6	-0,0059384048	5,0560010348	-0,0828828724	0,9342734468	0,9739810786	-6,6117159826
