	S3SD5	S3HC5	logFC	logCPM	F	PValue	FDR	check	gene
100216343	7.2	5	0.45615416231894	0.315531355456377	7.08321446291457	0.0136846780114572	0.036636105941397	100216343	Gm17501
100216534	144	125.2	0.177638817897915	0.962787925552131	1.18331510235302	0.287554196154034	0.408788487245387	100216534	Snord96a
100216537	43.2	31.6	0.50266380319135	0.282836632482238	11.0184021409777	0.00288250744686322	0.0102612605200608	100216537	Snord104
100217417	1280.8	1057.2	0.264943433333325	0.152606435433015	1.90659440562815	0.180114270509121	0.286116239799851	100217417	Snora34
100217420	30.6	31.4	-0.0735123650254073	0.77759380727192	0.254060441422529	0.618843727736573	0.720712854782404	100217420	Snora81
100217469	853	781.6	0.123523792281349	2.24837176841807	2.12117296693491	0.158283222540982	0.258219604808956	100217469	Snord91a
100226	8662.2	9038.8	-0.0602869279503966	7.12040341358182	3.4985353659438	0.0737145266076319	0.141647137408497	100226	Stx12
100233175	144.4	112.4	0.37415434278293	1.00182021937739	5.64703298161939	0.0258432301987767	0.0615789728475303	100233175	Gon7
100271841	74.4	72	0.0431360345401113	1.54699647532056	0.179902582104569	0.675288717883909	0.767284264467732	100271841	Uckl1os
100273	1996.4	2090.4	-0.067420313610176	5.82278791211427	4.64429068907066	0.0414442527355273	0.0897565521485334	100273	Osbpl9
100302730	589	490.2	0.266809495646636	4.95441088342434	36.5396957209135	3.10075044585844e-06	3.53177674897068e-05	100302730	5830417I10Rik
100303647	2978.8	3213.6	-0.113636835245178	4.80385152665216	2.27553806038862	0.149580943187589	0.247093190756733	100303647	AF357359
100303739	32.2	36.2	-0.130627285394392	0.741701789305612	0.724099031197597	0.403244861353874	0.530056495635585	100303739	Gm10844
100310872	28.2	26.6	0.0615060584521785	1.4121146436831	0.34573302018698	0.603619056773343	0.708231986898442	100310872	Dynlt1a
100316681	10.8	9.6	0.155854448146506	1.0188945281519	1.26576040575083	0.271731562195117	0.391429938206918	100316681	Mir1900
100316903	317.4	282.4	0.178678266932928	0.660486295420743	1.77370651936918	0.195482048088095	0.304668699920781	100316903	Gm20605
100316932	63.6	68.2	-0.11477170459054	0.873914242630607	0.591234176154025	0.449471789378299	0.574773533015476	100316932	Snora28
100317	3303.6	3468.6	-0.0702018241889661	6.42510100513478	5.66492612373936	0.0256322223446363	0.0611871414978321	100317	AU040320
100336	988.6	939.4	0.0737904999121361	5.17573605989221	4.42680438729914	0.0460812919076655	0.0975767643178138	100336	Ppp1r8
100340	10.4	9.2	0.111507553839236	0.985699028162134	0.22126429864282	0.644107443455467	0.741118371891842	100340	Smpdl3b
100380944	224.4	287.2	-0.364707275319479	1.00541912455455	8.56695027361754	0.00739506277959644	0.0223009049481091	100380944	Ino80dos
100382	3.4	3.8	-0.143732354598098	0.907968352483111	1.41810773684274	0.257753150968861	0.37540683584248	100382	AW011738
100383	2629.2	2665.6	-0.0173188341642966	6.05041892183364	0.195762730890776	0.662139855828899	0.756663152047863	100383	Bsdc1
100415787	297.4	330.4	-0.156340300532003	3.12092670282952	4.17722009042339	0.0521375493465553	0.107617048525527	100415787	Tomm6os
100416706	546.2	540.6	0.0141262345312217	2.75567153249888	0.0192056467190759	0.891009521294601	0.928567256949191	100416706	Zfp729b
100418235	186.8	260	-0.47660023121552	2.77327626489765	36.5782659649251	3.07662818304759e-06	3.51260535211452e-05	100418235	C130030K03Rik
100434	987.4	992.8	-0.00294871130892698	5.32986247530508	0.0038827191808399	0.950832793739325	0.968162841327324	100434	Slc44a1
100463512	28201.6	23953.4	0.212220116090324	5.21270670285458	1.21916612379235	0.292652975965169	0.414584545192644	100463512	Gm20594
100465	191	184.6	0.0473783623395061	2.61298765083028	0.379583995921702	0.543647681210395	0.658942019640676	100465	Mob3c
100494	2024.6	1906.8	0.0842064110613126	5.48774197629371	5.3847611896266	0.0291687830969095	0.0676625888112229	100494	Zfand2a
100499517	90.2	96.8	-0.100459458140255	1.43396236633179	0.710364523655426	0.407675731958018	0.534616678435963	100499517	Mir3072
100499530	464.6	413	0.159863995199116	2.75350435073988	3.00140838418808	0.0960751051807201	0.174418141275885	100499530	Mir1906-2
100502619	50	38	0.412692288307468	0.228216776333854	6.67535152027679	0.0163214127038991	0.0423080522277901	100502619	AW046200
100502649	92.8	120.4	-0.409334729770154	0.754556690557892	8.92523930758846	0.00640883436743	0.0198485733762231	100502649	Gm17396
100502686	162.6	130.8	0.324906452138839	0.964082031105628	5.91394737713817	0.0228859663784084	0.0557870377631656	100502686	Gm15946
100502698	6001.4	5635.6	0.0909636065960861	6.75384205401817	8.82787390161551	0.00666171397267552	0.0204738281439617	100502698	Rubcn
100502705	137.6	185.6	-0.42008246716034	2.16069144444895	20.6980126368085	0.000131642518276623	0.000799622959212333	NA	NA
100502741	86.2	104.6	-0.272484444590402	0.930808889772606	3.12773660479091	0.0897292705906873	0.165475560671432	NA	NA
100502751	7.8	9.4	-0.327847975621585	0.414565916729623	4.11276920796555	0.0538440544625262	0.11037611164393	100502751	Gm17251
100502763	81.2	61.4	0.391924576417839	2.25981499676935	14.3772526443169	0.000894799953642191	0.00388975594885541	100502763	Prox2os
100502766	45.6	54	-0.24985958135066	0.82016452288062	2.92369070052515	0.100236856976478	0.1802916290117	100502766	Kifc1
100502768	361.8	304	0.250150779543673	3.50143394016171	9.83548362406588	0.00460147722030605	0.0151571904608714	100502768	Gm19359
100502772	205.4	189.6	0.111844789660574	2.90282787812991	2.23781188518924	0.147755880822845	0.244943629018626	NA	NA
100502774	1644.6	2116.2	-0.357640306194089	3.33921871213834	25.6833333146703	3.53753770883427e-05	0.000265894800018152	NA	NA
100502777	19	25.2	-0.306314509690175	0.444784066725324	1.89275760890365	0.183220240471165	0.289998396383073	100502777	Gm38422
100502789	0	0.6	-0.727905358884177	0.195404016895288	12.681541103814	0.00159014300853134	0.00631079820025042	100502789	Gm17552
100502796	142.8	157.2	-0.11883333234899	1.5922163874778	0.937689257018393	0.342567150330675	0.467383952320142	100502796	Gm19378
100502811	113.8	144.4	-0.342552767333395	1.19325424182695	8.10705350449406	0.00891330809828064	0.0260373798004342	NA	NA
100502813	29.8	30	0.00617072111617289	0.159642687800252	0.00119310675796357	0.972732210485362	0.982726733092572	100502813	Gm19391
100502825	2235.8	2114.2	0.0763962056710973	6.66959936452596	3.21232090817819	0.0864565063417439	0.160448152601964	100502825	Rpl37rt
100502828	54	65.2	-0.327196563833516	1.1681936004358	2.30846581214473	0.146725091571221	0.243831917904038	100502828	Gm19401
100502829	1260	1233.6	0.0332018877397004	4.74322449710598	0.59355930795606	0.4485925086548	0.573852209938621	100502829	Gm9899
100502835	96	115.4	-0.26908053902503	1.10863670305973	4.77373207243644	0.0389343547136672	0.0852662368229311	NA	NA
100502841	787.2	749.6	0.0767617382771681	6.09561312855383	0.843106922478726	0.37533697597108	0.501490169225919	100502841	Epg5
100502846	2443.4	3124.2	-0.354755970397517	6.59524336236223	42.431263802623	4.58241405574647e-06	4.86658433223802e-05	100502846	Gm19410
100502854	1157.8	1057.6	0.125401958997832	4.14570662556442	3.94037613557343	0.0587277193730007	0.118389184911765	100502854	D030029J20Rik
100502861	115.2	105.8	0.108765295968557	2.59654082127299	1.51666281514972	0.230101539580638	0.344781798525096	100502861	Ccdc13
100502895	95.6	15.4	2.49226739425907	1.25086042946516	203.113782304279	1.01918939102683e-12	2.88850263880428e-10	100502895	Gm19439
100502897	56.4	57	-0.0185252831160014	0.994328397211706	0.0193358856505429	0.89057250159683	0.928503152887501	100502897	Gm12854
100502898	1.6	2.6	-0.419085443561482	0.625303771431328	5.22339797248571	0.0314505595084905	0.0717722805380052	100502898	Gm19440
100502925	80.8	100.6	-0.300820944482294	0.400414314961411	3.69062216325117	0.0667203780300629	0.130780627074387	NA	NA
100502933	11.8	11.4	-0.0141798571654818	0.281487017352225	0.00552331464764177	0.941374870933334	0.962178719836159	100502933	Gm19461
100502938	146.2	129.6	0.162420916147329	1.06381021825853	1.52137043123146	0.229401344408912	0.344102016613368	100502938	Gm17491
100502943	2	2	0.0729194829102037	2.2378116778073	0.532041413182842	0.472835788660063	0.59578464086824	NA	NA
100502982	25.6	38	-0.516713176707925	0.505952301122442	8.63272924700092	0.00720217692211884	0.0218102378446063	100502982	BC037704
100502987	1653.6	1942.6	-0.229639954687039	5.23854674859165	11.6329576826893	0.00321203249882869	0.0112266942179025	100502987	Gm17066
100502997	380.6	432.4	-0.226516541719457	0.482762559908159	2.51403756364266	0.125975394015111	0.216484168956653	NA	NA
100503024	51	40.4	0.326008818321563	1.0982239827884	8.17306663063644	0.0086757217908848	0.0254617020843551	NA	NA
100503041	195.2	140	0.473605633901659	3.37482197876055	49.507754531369	2.89254820623395e-07	5.17436779367642e-06	100503041	Pdzd7
100503043	2223.6	2514	-0.175214556139239	6.51838479019361	21.154266425376	0.000115981641608393	0.000719175739085247	100503043	Armcx4
100503044	25.2	6	1.91652925909315	-0.439423932593509	75.8080614678671	7.05080699339486e-09	2.58005985525391e-07	100503044	A730020M07Rik
100503060	32.8	32	0.0333096363669249	0.792705078144841	0.0448759418564329	0.834027795293212	0.889408126985989	100503060	Gm19531
100503068	6627.4	4973	0.416761433072077	5.52385525177835	75.4000715943863	8.80339934638422e-09	3.04412282661812e-07	100503068	Gm11549
100503085	958.2	668.4	0.523883460322903	4.75861434920477	96.0713308492337	7.54405555232492e-10	4.37918790977126e-08	100503085	Klhl3
100503101	106.6	81.8	0.371338095986253	2.24308244597558	13.9808596202564	0.00102081948090886	0.00434479528181878	100503101	Gm17388
100503152	107.2	100.6	0.094076306237235	2.93251730615235	1.03052094758965	0.320440139532341	0.444666069201273	100503152	Gm19578
100503178	214.2	213.6	0.00416947442301351	3.12612146934123	0.00510682379670353	0.952335373247524	0.969233592798177	100503178	2810013P06Rik
100503185	10.8	15.6	-0.518695064638526	0.303246440096269	9.82027851106878	0.00452019670455409	0.0149345107159707	100503185	Btbd8
100503192	105.8	94.4	0.145367130779702	2.33828963779796	2.21172639525727	0.150035616369384	0.247587030369114	100503192	Gm19587
100503212	31.4	33	-0.110036722156816	0.683855923376197	0.486016385251798	0.492433470795255	0.613536194024189	100503212	LOC100503212
100503222	249.6	287.2	-0.202451741861964	4.08671110955379	8.05692186403802	0.00948338472736789	0.0273707753293482	NA	NA
100503292	478.2	703.8	-0.570515436046133	0.27313433392643	11.8146874632249	0.00215931566010628	0.00811722979224349	100503292	Gm12279
100503307	12.4	20.6	-0.790369022564274	0.0063513505150618	20.2293731850571	0.000150152655443526	0.000892028969083732	100503307	Gm15408
100503318	61.2	63	-0.0455426083353453	0.275052497333357	0.0830471603175595	0.781239487197413	0.850980869231306	100503318	Gm15853
100503334	180.6	191.2	-0.0890191238161529	0.426342564471153	0.36809967266001	0.549760320959073	0.663595932600964	100503334	Gm15728
100503347	38.4	39.2	-0.0244747711606395	2.14852667511941	0.084004895560407	0.784465850325005	0.853558371017587	100503347	Gm19648
100503353	115.2	135.6	-0.281225408848598	0.434716881402055	2.52492482364305	0.12519784228417	0.215331344376531	100503353	Gm14440
100503377	341.8	282.6	0.270327745366339	2.6486615797105	10.3227886964663	0.00373420490814541	0.0127237618440202	NA	NA
100503379	129.6	139.6	-0.0904996302758219	1.34208279068803	0.557188436950165	0.462672617065649	0.586805498075164	100503379	Gm16279
100503380	276	253.8	0.114726001409068	2.68121069416622	2.23718838115093	0.147809887053374	0.244952763715733	100503380	Snhg4
100503386	65.6	74.6	-0.215089701337284	1.68274105845213	3.02213873744324	0.0949990429788394	0.173001910950755	100503386	Tpbgl
100503393	179.8	140.4	0.348409889917327	2.05200017413573	14.2165890224988	0.000943708077857026	0.00407174822607327	100503393	Gm14827
100503394	102	136	-0.407796705970793	0.466829333362461	4.16059374724675	0.0527894570039554	0.108645708605321	100503394	Gm17494
100503424	2.2	2.4	-0.143991650955381	0.873420868968414	1.1304440185774	0.298302008816286	0.42073158035037	NA	NA
100503435	182.4	198.8	-0.143969729310566	0.620437800800473	0.754773838404534	0.393606711521716	0.520368737614094	100503435	AW124847
100503437	158.8	178.6	-0.151337005277481	1.6627342588257	1.97838208613446	0.172426545510292	0.275844304239708	100503437	Gm19691
100503469	29	20.4	0.49516893829837	0.20739131538447	11.0525835142754	0.00284652826072265	0.0101564353197939	100503469	Gm19710
100503571	73.6	76.6	-0.0711570107308038	1.32858436076501	0.289336547582972	0.59561817768543	0.701935565356435	100503571	Gm19774
100503572	2339.6	2409.2	-0.0421190802708506	5.17276762894269	1.5699345431323	0.222332741884038	0.336502350910145	100503572	Bbip1
100503578	132.8	135.8	-0.0397564972975884	2.54234588422947	0.332115426545904	0.569802093746003	0.680710758162222	NA	NA
100503588	71	76.2	-0.0967916422925794	0.720896481015188	0.531546620905387	0.49020202495442	0.611546700215017	100503588	Gm19785
100503597	236	240.6	-0.0198896050593192	2.32380001068213	0.0503943917109633	0.82428583631824	0.882339293352873	NA	NA
100503605	186.6	213.4	-0.21091283064092	3.28102842393222	3.58115020649256	0.0752097574814261	0.143894799969319	100503605	Hbb-bs
100503607	936.2	1312.4	-0.484689095940904	4.22007717463694	69.4495870982963	1.56522015131953e-08	4.7830215786834e-07	100503607	BB319198
100503615	12.4	13.8	-0.0808569220815716	0.238982967920731	0.263789230554032	0.643827728873951	0.740973484604196	NA	NA
100503620	28.2	31.2	-0.156722976120063	0.21166051786054	1.00110297683416	0.327883902385422	0.452519232796609	100503620	Gm15337
100503626	16	16.8	-0.0271520856659505	0.550392398332485	0.0317332847860719	0.860115056752602	0.906724748763921	NA	NA
100503632	268.4	414.8	-0.617207286794498	0.55215949991115	20.3864965633351	0.000143649321117856	0.000861355509284546	100503632	Gm16892
100503636	76.6	69.6	0.127968624335049	0.838126522345921	0.98650519586124	0.340342653684556	0.464980203682715	100503636	1700123M08Rik
100503642	1310.8	1128	0.204662687741534	4.18556127899995	2.84452975815358	0.115239943716411	0.201415849656983	100503642	Gm19810
100503659	6654	6279.8	0.0842839575118624	7.90897954953132	8.82234412039246	0.00667640114249227	0.0205102448700496	100503659	Cbarp
100503670	427.6	485.8	-0.181769101133221	2.33267145893892	4.57940553982958	0.0427703530651426	0.0920866502804388	100503670	Rpl5
100503704	284.6	241.6	0.217178069545817	0.888214707632718	2.32393107865646	0.140517340360897	0.235755964895695	100503704	Gm16861
100503714	327.4	400	-0.289102915962701	2.84780854830905	15.8231263696519	0.000560450574011974	0.00264212413462788	NA	NA
100503720	28.8	30	-0.0468309489413615	0.283250628306558	0.0712491592352962	0.791815456654708	0.858517786399156	NA	NA
100503724	170	217.2	-0.357302126821508	3.45781791519548	22.8772743092752	7.27670597735058e-05	0.000491210116630656	100503724	Dnajc19-ps
100503793	151.8	111.2	0.427646924710393	0.878816727295983	9.89125337414617	0.0043989445420533	0.014593147672903	100503793	LOC100503793
100503802	2036.6	2244.8	-0.140875278794001	6.10614676507179	18.1084961516141	0.000277732539496221	0.00147153450362111	100503802	Gm10419
100503822	422.4	442.8	-0.0679841863855931	3.56332631410661	1.06199580460353	0.31307327456236	0.436918133680058	100503822	LOC100503822
100503823	746.2	743.6	-0.00302231042575879	1.92176347636968	0.000916066565598407	0.976105679516625	0.985102045226455	100503823	Gm16973
100503830	125.6	136.4	-0.1343937533372	1.61585404060383	1.46228291161261	0.238389711948355	0.354070352232763	100503830	Gm11762
100503842	94.8	142.4	-0.653235014701746	0.360102119309238	11.0598560640344	0.00283893671472591	0.0101343520065815	100503842	2410022M11Rik
100503848	4.2	3.8	0.0783190013043419	0.249776776117397	0.221797134590973	0.642793856231929	0.739960369383267	NA	NA
100503849	180.2	210.6	-0.231690307622378	1.19540451271885	4.3130165769419	0.0487381173995688	0.102051390539384	100503849	Sp3os
100503869	32.6	43	-0.35182887050083	-0.0568743856136192	2.89156050246432	0.102018240083436	0.182790584128671	100503869	Mkln1os
100503871	110.8	205	-0.89098768301477	1.64765514249581	52.954880385783	1.65537961890875e-07	3.31057094082982e-06	100503871	4833432E10Rik
100503874	403.2	545	-0.472971095268102	0.53009622879393	11.0422929404688	0.00285730815382319	0.0101923820472262	100503874	Gm19938
100503884	3009.4	2821	0.0913015530541757	5.98430821163765	7.61994738168818	0.0109047112111067	0.0305873657763121	100503884	Ccdc149
100503890	109.6	112.6	-0.0475363156329156	3.81587161813991	0.636787136294258	0.43273155523763	0.558804779719888	100503890	Pet100
100503911	1106	1108	-0.000116494766309168	3.63112090566922	3.45540698447829e-06	0.998532258458935	0.999169357138209	NA	NA
100503918	278.4	84.6	1.69975512787952	-0.0379378231397912	95.8843872393906	7.68735807439292e-10	4.44452294429101e-08	100503918	Gm19963
100503924	54.8	67.2	-0.260701158051586	0.293005987414836	2.75898885908158	0.109768515363927	0.193581517944143	100503924	Fcor
100503956	2057.6	2162.8	-0.0698358389942136	5.95286865325939	3.96003774931199	0.0581461358975206	0.117528212594429	100503956	LOC100503956
100503962	118	135.4	-0.184396062645682	2.1248121939008	4.56761435325958	0.0430164193822562	0.09244117242806	100503962	Gm16701
