	logFC	logCPM	LR	PValue	FDR	check	gene
12705	0.524546133483334	0.352234471983147	6.06006534932539	0.0138272567590774	0.717254596594345	12705	Cited1
13384	0.106061953103228	5.72696523225762	6.15735242339538	0.0130866946451419	0.717254596594345	13384	Mpp3
18166	0.160424541800049	4.99730216250664	6.03893049441247	0.0139937592527747	0.717254596594345	18166	Npy1r
19058	-0.112683223295117	9.94871283779672	6.05990056947273	0.0138285469972744	0.717254596594345	19058	Ppp3r1
19201	0.388844314317641	2.35865049920069	6.13685096166801	0.0132392882006338	0.717254596594345	19201	Pstpip2
19933	0.153131403967926	5.10521867394919	6.14741593748797	0.0131604253762849	0.717254596594345	19933	Rpl21
320091	-0.157442182589468	4.43717621083048	6.07393741828176	0.0137190802717839	0.717254596594345	320091	Ano4
330173	0.595585429953315	0.269861940716487	6.05236454661331	0.0138876871543501	0.717254596594345	330173	2610524H06Rik
50994	0.526396874212348	0.439017403842232	6.11338281455227	0.0134162106523334	0.717254596594345	NA	NA
52480	-0.387812120639602	2.39122443495883	6.12282376436663	0.0133447464302362	0.717254596594345	NA	NA
54324	0.257517625641418	2.30520751624499	6.12297164680927	0.0133436301381753	0.717254596594345	54324	Arhgef5
545474	-0.234703500008183	4.22920490415871	6.09146090828513	0.0135836726470878	0.717254596594345	545474	Scrt2
56327	0.135041209208849	5.06829708316203	6.03990345418232	0.0139860490692675	0.717254596594345	56327	Arl2
60409	0.137947174480554	5.05358751082286	6.04812409108382	0.0139210791501097	0.717254596594345	60409	Trappc4
66105	-0.145159754056832	7.30106955892507	6.08697468587624	0.0136182071648795	0.717254596594345	66105	Ube2d3
66701	0.248048753850181	2.83386266543226	6.11990649039976	0.0133667871435484	0.717254596594345	66701	Spryd4
667518	0.25069217984736	3.23427873951231	6.15598557249543	0.0130968117122746	0.717254596594345	NA	NA
67579	0.195257545884669	5.22974636075058	6.14953176410153	0.0131446898101767	0.717254596594345	67579	Cpeb4
70370	0.421060637564173	0.924706678828332	6.14811570403564	0.0131552190161955	0.717254596594345	70370	Fbln7
72999	-0.12810609347731	5.54271657658787	6.07224166218025	0.0137322571943154	0.717254596594345	72999	Insig2
83924	-0.257147823066505	3.24517425559467	6.06184575596835	0.0138133239409932	0.717254596594345	83924	Gpr137b
16510	-0.14192633106606	7.28321994423569	6.01496377472458	0.0141850697079779	0.724491157452696	16510	Kcnh1
16764	-0.146906060498905	6.43378366231656	5.99091513941944	0.0143797403609854	0.72513416542477	16764	Aff3
16785	0.12816566179403	6.25651601085334	6.00654019099358	0.0142529470463235	0.72513416542477	16785	Rpsa
24045	0.12883581425423	5.33244226103098	5.98863584771723	0.0143983330204033	0.72513416542477	24045	Scamp3
69547	0.548086593357212	0.32722541243563	5.99987701131344	0.0143068757490207	0.72513416542477	69547	Nkpd1
320924	-0.201968124085952	3.88060843380922	5.98033697502124	0.0144662379737029	0.726024318305215	320924	Ccbe1
18143	0.115369841403819	6.03691486378305	5.97235090565715	0.0145318946908135	0.726795868031205	18143	Npas2
666211	-0.162327019065086	4.12547292735385	5.91060092609577	0.0150500370920948	0.750114607341856	NA	NA
319190	-0.304294976920833	2.17829290924131	5.89052802688042	0.0152225353411943	0.756104899730662	319190	Hist2h2be
11695	0.469355317755206	1.37354268075821	5.84081243112735	0.0156585948433295	0.774812895665793	11695	Alx4
60533	0.411267338581668	1.21074073672949	5.83545007592082	0.0157063912017488	0.774812895665793	60533	Cd274
100504491	0.203029702532862	3.83936415852446	5.66959004090502	0.0172614896249769	0.781785081278187	100504491	Dcdc2b
104836	-0.139202352057761	4.57616866405979	5.64390009546328	0.0175162006134104	0.781785081278187	104836	Cbll1
11815	0.170918508370971	5.61272455680277	5.56990019438842	0.0182718022160988	0.781785081278187	11815	Apod
12267	-0.440485527794531	0.758558936617501	5.57969724290861	0.0181698634904167	0.781785081278187	12267	C3ar1
12444	-0.126334389143386	6.34755854042407	5.70260247991543	0.016939777387634	0.781785081278187	12444	Ccnd2
13132	0.186439498856415	3.62265046606369	5.58314704002601	0.0181341081559398	0.781785081278187	13132	Dab2
20335	-0.56413081777248	0.176981870148379	5.78414381541221	0.016171372664901	0.781785081278187	20335	Sec61g
226418	0.278476508848306	2.51744908196982	5.68089489747358	0.017150617976788	0.781785081278187	226418	Yod1
237823	0.137664753857351	4.98910227862766	5.73276220984856	0.016651271627534	0.781785081278187	237823	Pfas
239706	0.170562466129638	3.90692018933387	5.5809475532696	0.0181568962773014	0.781785081278187	239706	Mettl22
26874	-0.140726897169892	5.658452082408	5.61768546640171	0.0177801145960555	0.781785081278187	26874	Abcd2
28071	-0.247193936245431	3.08093979671976	5.73033425022367	0.0166743086159824	0.781785081278187	28071	Twistnb
319263	-0.106523333895872	6.69173128388215	5.58091029295311	0.018157282573151	0.781785081278187	319263	Pcmtd1
319415	0.252905859529719	2.64573681807775	5.57866801618817	0.0181805449775521	0.781785081278187	319415	Hs3st5
330319	0.127174970777297	7.23977343952341	5.75293951242434	0.0164610903175554	0.781785081278187	330319	Wipf3
330908	-0.0950863063970824	8.07405260500099	5.68449424494892	0.0171154720240497	0.781785081278187	330908	Opcml
380967	-0.244640774503601	4.2434469546764	5.80563352259688	0.0159749114044271	0.781785081278187	380967	Tmem106c
383295	-0.111840744981203	6.34119050531662	5.63470298690722	0.0176083283716609	0.781785081278187	383295	Ypel5
387285	0.449411615201495	1.05972583325292	5.66226806331515	0.0173336938123955	0.781785081278187	387285	Hcrtr2
407824	-0.306021666354562	2.07056495694187	5.76685490222388	0.0163312368508993	0.781785081278187	NA	NA
432611	-0.519736544729076	0.340697505822808	5.77938407768172	0.0162152226014054	0.781785081278187	432611	Dnaic2
434246	0.450178390411222	0.937437474349003	5.77207563642326	0.0162827916703219	0.781785081278187	434246	Trim72
546134	-0.19807856159829	3.17706132514382	5.65457752401006	0.0174098681443358	0.781785081278187	546134	Gramd2
57748	-0.128372343800421	5.86310596334978	5.57777083955875	0.0181898613162296	0.781785081278187	57748	Jmy
628779	-0.175638235035792	5.74148683636295	5.73795059787839	0.0166021530630878	0.781785081278187	628779	Hs3st4
64453	-0.155219217653496	4.40302394651702	5.67235801955003	0.0172342746676463	0.781785081278187	64453	Zfp280b
67014	-0.227586641693707	3.26258007202676	5.65193662919888	0.0174361056575716	0.781785081278187	67014	Riox2
67041	-0.102748466730268	8.03009029107783	5.68477366051305	0.017112746771033	0.781785081278187	67041	Oxct1
67068	0.134240502957896	6.82374930391672	5.61585544781764	0.0177986907602948	0.781785081278187	67068	Dynlrb1
67117	-0.104832511876064	7.17028623654568	5.73340421052779	0.0166451856796053	0.781785081278187	67117	Dynlt3
68017	0.258590644464149	2.25566264917903	5.61167827442284	0.0178411675329602	0.781785081278187	68017	Mrm2
69216	0.302052890694873	2.45261546977568	5.58297287299612	0.0181359115631442	0.781785081278187	69216	Svbp
69546	0.135949350455015	5.03370961156353	5.77563225056899	0.0162498733589284	0.781785081278187	69546	Mapk1ip1
69590	0.318887472743395	1.83445066453425	5.7069955637247	0.0168974347275487	0.781785081278187	69590	Gpx8
69802	-0.172295564487233	3.87811779175671	5.70110114498851	0.0169542730583905	0.781785081278187	69802	Cox11
70428	-0.192256506643677	3.99872872049528	5.7088708089593	0.0168793934712656	0.781785081278187	70428	Polr3b
70829	0.149216993681975	5.1093287539935	5.73072784923967	0.0166705718351275	0.781785081278187	70829	Ccdc93
70839	-0.17305838613445	5.27259867803383	5.62173603225537	0.0177390692231869	0.781785081278187	70839	P2ry12
71919	-0.174203803477148	4.50244201117909	5.61235395350783	0.0178342896105099	0.781785081278187	71919	Rpap3
76478	-0.235384863331466	2.63826483371092	5.67463132047297	0.0172119565281303	0.781785081278187	76478	Haus8
76479	-0.14642892339492	4.68821669290288	5.77067144655638	0.0162958070991066	0.781785081278187	76479	Smndc1
81840	-0.134877471379782	5.93386498253824	5.68121598831019	0.0171474796515509	0.781785081278187	81840	Sorcs2
85030	-0.340875043722011	3.25971210761089	5.56895416897921	0.018281676869519	0.781785081278187	85030	Tnfrsf25
93708	-0.165113073422349	7.07432197515582	5.79889407785031	0.0160362579576787	0.781785081278187	93708	Pcdhgc5
93724	-0.225520071194248	4.15801613958576	5.63023853109745	0.0176532291394293	0.781785081278187	93724	Pcdhga12
11991	-0.0943067287107809	7.12097746493183	5.56024987173504	0.0183727917370486	0.783363810523008	11991	Hnrnpd
16477	-0.389083388057939	5.1222536222833	5.55230329024604	0.0184563845165242	0.784613475887768	16477	Junb
30060	0.467530753666134	0.823187936656409	5.54486230071192	0.0185350149453174	0.785645472198294	30060	Meltf
72481	-0.518511376284958	0.225848364048659	5.52076279612459	0.0187920628437348	0.79421191913258	NA	NA
13685	0.321893674974211	1.72974879102507	5.49549210734328	0.0190655611866825	0.796792706146152	13685	Eif4ebp1
16418	0.132563513353097	4.88995208613314	5.48467517154626	0.0191838841662419	0.796792706146152	16418	Eif6
19734	-0.221877724671875	3.41629356315124	5.49384296405264	0.0190835517959281	0.796792706146152	19734	Rgs16
216881	-0.130827402337125	5.74939960014918	5.49271032620726	0.0190959179752638	0.796792706146152	216881	Wscd1
26570	0.298055050159908	5.62583657402304	5.48774221081122	0.0191502579329568	0.796792706146152	26570	Slc7a11
66902	-0.196472866858385	3.15902704794648	5.4855547859658	0.0191742340630082	0.796792706146152	66902	Mtap
20515	-0.103828298890043	7.59672001798064	5.4662777295572	0.0193868739541656	0.800363945295386	20515	Slc20a1
329934	-0.280985404436738	3.50824416307344	5.46185648163473	0.0194359862182566	0.800363945295386	329934	Foxo6
64657	0.216871505676338	3.71455606655282	5.46877098674958	0.0193592348479332	0.800363945295386	64657	Mrps10
54354	-0.147636261514797	5.26718379287442	5.44462863434031	0.0196285874528126	0.805998872281117	54354	Rassf5
12798	0.33045737619671	2.47874750280514	5.42661673750332	0.0198320650277637	0.810472469820639	12798	Cnn2
71913	0.560347733263885	0.130807775776967	5.42506657517024	0.0198496785883843	0.810472469820639	71913	Tmem79
17969	0.266119855664396	2.35727350422176	5.41853331510867	0.0199240900186688	0.811219146844615	17969	Ncf1
272158	0.427110611650072	0.684745632768591	5.41258916313151	0.0199920423386791	0.811699381919291	272158	Poln
627352	0.176967747580935	4.17579079998746	5.39579873064429	0.0201852847991533	0.814966777896539	627352	Morf4l1
66226	-0.152060076935724	4.30508479646193	5.39974598831216	0.0201396824737697	0.814966777896539	66226	Trappc2
104383	-0.186202265651355	4.07800334649327	5.27593467400472	0.0216221764604497	0.815921788092652	104383	Rcor2
110789	0.485639483057234	0.460511748572015	5.3818529179982	0.0203472566170074	0.815921788092652	110789	Adgrv1
11891	-0.274770386246245	1.93070109924677	5.32552836489381	0.0210152362918309	0.815921788092652	11891	Rab27a
11974	0.209665670849189	3.69891387223197	5.34980767056224	0.0207245566524083	0.815921788092652	11974	Atp6v0e
11982	0.283696063105323	4.11987981535071	5.24427515495781	0.0220190998181161	0.815921788092652	11982	Atp10a
12014	0.268290627948224	3.8585345369118	5.28686026744336	0.0214869254282238	0.815921788092652	12014	Bach2
12700	-0.257795040047803	2.39250533099422	5.27992219188888	0.0215727119778179	0.815921788092652	12700	Cish
12870	0.208786054432405	3.90199988038477	5.22387586754018	0.0222788422023788	0.815921788092652	12870	Cp
16008	0.224783302550045	4.83785956281022	5.26151492785693	0.0218020334288502	0.815921788092652	16008	Igfbp2
17135	0.212281260129976	3.18291455371046	5.23310317880065	0.0221609607125575	0.815921788092652	17135	Mafk
18640	-0.115937888911599	6.00811477230874	5.34727417586377	0.0207546930642641	0.815921788092652	18640	Pfkfb2
195646	-0.159452305618295	6.12899154722898	5.28999218036373	0.0214483163510241	0.815921788092652	195646	Hs3st2
207214	-0.123534096044137	5.3250968847458	5.24235126586786	0.0220434620024519	0.815921788092652	207214	Larp4
207227	-0.104251144523028	6.85457134163948	5.26121906404658	0.0218057399056635	0.815921788092652	207227	Stxbp5l
20778	-0.187950061465488	4.83651618777196	5.29363992430093	0.0214034388284083	0.815921788092652	20778	Scarb1
213491	0.138520749632303	4.66630882990515	5.24455137238859	0.0220156043702946	0.815921788092652	213491	Szrd1
216198	-0.151150040353783	4.44625774788796	5.34548239997806	0.0207760339597155	0.815921788092652	216198	Tcp11l2
21648	-0.499468996314807	0.721954075238519	5.30489201002824	0.0212656179207091	0.815921788092652	21648	Dynlt1b
216825	-0.0933895349619854	8.06763737680017	5.30578414978291	0.0212547299509728	0.815921788092652	216825	Usp22
225608	-0.398395097519668	1.04575003561807	5.25919719761017	0.0218310866047929	0.815921788092652	225608	Sh3tc2
233826	0.47770167411105	0.746521577124531	5.30818283099839	0.0212254842559013	0.815921788092652	233826	Palb2
237052	0.152079597298742	4.17599273135491	5.3716262518087	0.0204668869128946	0.815921788092652	237052	Tceal1
23894	-0.163210168806131	4.07605439616454	5.25890104677862	0.0218348017979849	0.815921788092652	23894	Gtf2h2
27049	-0.14340668760514	5.28419197277604	5.37730846762166	0.0204003274923779	0.815921788092652	27049	Etv3
27421	0.402049833083446	1.15371638810186	5.22241442553489	0.0222975720421058	0.815921788092652	27421	Abcc6
414101	-0.330511069620311	1.56367803077845	5.22669789474597	0.022242721214716	0.815921788092652	NA	NA
50917	-0.213234823716054	3.30507368488302	5.22390355908137	0.022278487464998	0.815921788092652	50917	Galns
54526	0.462919400369038	0.763084067015725	5.34071108147315	0.0208329734260635	0.815921788092652	54526	Syt10
56013	-0.0832770649112033	8.83322483892579	5.23021424913999	0.022197797956669	0.815921788092652	56013	Srcin1
57434	-0.290658008398206	1.82070825672808	5.37062862268106	0.0204785959440346	0.815921788092652	57434	Xrcc2
64242	0.382989188248621	1.56939219597052	5.2884339455202	0.0214675167140072	0.815921788092652	64242	Ngb
66116	-0.238259280096771	2.72603083638448	5.23803616262597	0.0220982056970743	0.815921788092652	66116	Nat8f1
69071	-0.209327831764315	3.58831083880025	5.26966659243115	0.0217001684833616	0.815921788092652	69071	Tmem97
70103	0.161125252799263	4.88931238016687	5.24910599890708	0.0219580497542373	0.815921788092652	70103	Znhit1
73274	-0.0936189714335515	6.79100143458367	5.25315444968018	0.021907022264416	0.815921788092652	73274	Gpbp1
93709	-0.335047968256115	2.38242044269397	5.30250563556038	0.0212947704140332	0.815921788092652	93709	Pcdhga1
94245	0.121780231339053	5.82629786543123	5.31613518685044	0.0211288235215495	0.815921788092652	94245	Dtnbp1
12937	-0.430177953828051	2.13137535001576	5.21749419599634	0.0223607497064227	0.816167364284429	12937	Pcdha6
110902	-0.587916665674825	0.0235908675615048	5.21202745984132	0.0224311622865149	0.816675112567471	110902	Chrna2
100861990	0.249818975207399	2.73131782583114	5.18828882172742	0.0227395956926632	0.816679069647839	NA	NA
209131	0.122946671101295	5.85584849541905	5.18594526992439	0.0227702826254379	0.816679069647839	209131	Snx30
26942	0.157677389884799	4.15546796446196	5.18725740647704	0.0227530959645849	0.816679069647839	26942	Spag1
29807	0.395840489576123	1.12280711501168	5.20220518635487	0.0225582528068421	0.816679069647839	29807	Tpk1
52829	0.19963489434998	3.48688627925596	5.18993279941867	0.022718094703711	0.816679069647839	52829	Lurap1l
626009	0.274840658536985	2.62375683820644	5.19838073623993	0.0226079390306529	0.816679069647839	NA	NA
110891	-0.094829375352473	8.86832986597821	5.16931701683903	0.0229892526637581	0.819976863540242	NA	NA
140498	0.440329616574556	1.36744551872216	5.1575233242763	0.0231458807475037	0.819976863540242	140498	Rxfp2
268480	-0.0840882774724593	7.67909185866269	5.16075361467514	0.0231028706500367	0.819976863540242	268480	Rapgefl1
66196	0.17262629324141	4.72033701013417	5.16783824452659	0.0230088313477709	0.819976863540242	66196	Myo19
68801	-0.1092594602258	6.05172243888445	5.1643622997562	0.02305492033647	0.819976863540242	68801	Elovl5
56330	0.296323918315573	2.58129366112169	5.15187745685012	0.0232212527886813	0.820635667011246	56330	Pdcd5
109593	-0.107379266724429	5.94776980923663	5.09665115656789	0.0239720819948003	0.830965215575694	109593	Lmo3
11307	-0.107366839494717	6.11915358885859	5.0732621590723	0.024297616832439	0.830965215575694	11307	Abcg1
12544	0.391140339754578	0.963895648747711	5.10798708231823	0.0238159364466553	0.830965215575694	12544	Cdc45
18173	-0.365241769396346	1.01034993988792	5.07177933679159	0.0243184091731367	0.830965215575694	18173	Slc11a1
22762	-0.42535749507841	4.24762592114331	5.10366291619949	0.0238753743920735	0.830965215575694	22762	Zfpm2
239833	-0.205385766894991	3.4856094998669	5.12309595108018	0.0236094592779431	0.830965215575694	239833	Lmln
